timestamp,src_ip,dst_ip,frame_len,latency,jitter,ipdv,packet_loss
1770726024.997839960,1.1.10.10,1.1.2.1,66,0.000080,0.000027,0.000027,0
1770726025.049802630,1.1.2.1,1.1.10.10,66,0.000062,0.000018,-0.000018,0
1770726025.595924632,1.1.10.10,1.1.1.1,66,0.000078,0.000016,0.000016,0
1770726025.645212646,1.1.1.1,1.1.10.10,66,0.000151,0.000074,0.000074,0
1770726025.999269104,1.1.10.10,1.1.2.1,66,0.000106,0.000045,-0.000045,0
1770726026.057472392,1.1.2.1,1.1.10.10,66,0.000066,0.000040,-0.000040,0
1770726026.596754196,1.1.10.10,1.1.1.1,66,0.000046,0.000020,-0.000020,0
1770726026.661376182,1.1.1.1,1.1.10.10,66,0.000105,0.000060,0.000060,0
1770726026.999579842,1.1.10.10,1.1.2.1,66,0.000065,0.000040,-0.000040,0
1770726027.040478505,1.1.2.1,1.1.10.10,66,0.000246,0.000181,0.000181,0
1770726027.596448723,1.1.10.10,1.1.1.1,66,0.000065,0.000181,-0.000181,0
1770726027.652760454,1.1.1.1,1.1.10.10,66,0.000124,0.000059,0.000059,0
1770726027.999877196,1.1.10.10,1.1.2.1,66,0.000079,0.000045,-0.000045,0
1770726028.054713032,1.1.2.1,1.1.10.10,66,0.000070,0.000009,-0.000009,0
1770726028.596794969,1.1.10.10,1.1.1.1,66,0.000033,0.000037,-0.000037,0
1770726028.637658666,1.1.1.1,1.1.10.10,66,0.000050,0.000017,0.000017,0
1770726028.999687467,1.1.10.10,1.1.2.1,66,0.000071,0.000021,0.000021,0
1770726029.047289650,1.1.2.1,1.1.10.10,66,0.000049,0.000022,-0.000022,0
1770726029.597434470,1.1.10.10,1.1.1.1,66,0.000042,0.000007,-0.000007,0
1770726029.654381972,1.1.1.1,1.1.10.10,66,0.000191,0.000149,0.000149,0
1770726029.999575144,1.1.10.10,1.1.2.1,66,0.000054,0.000137,-0.000137,0
1770726030.041058649,1.1.2.1,1.1.10.10,66,0.000068,0.000015,0.000015,0
1770726030.597924463,1.1.10.10,1.1.1.1,66,0.000040,0.000029,-0.000029,0
1770726030.639774773,1.1.1.1,1.1.10.10,66,0.000065,0.000025,0.000025,0
1770726031.000595518,1.1.10.10,1.1.2.1,66,0.000079,0.000014,0.000014,0
1770726031.060142589,1.1.2.1,1.1.10.10,66,0.000070,0.000009,-0.000009,0
1770726031.598372947,1.1.10.10,1.1.1.1,66,0.000035,0.000036,-0.000036,0
1770726031.633537091,1.1.1.1,1.1.10.10,66,0.000049,0.000014,0.000014,0
1770726032.001592250,1.1.10.10,1.1.2.1,66,0.000039,0.000010,-0.000010,0
1770726032.054989940,1.1.2.1,1.1.10.10,66,0.000047,0.000008,0.000008,0
1770726032.642242660,1.1.10.10,1.1.1.1,66,0.041897,0.041849,0.041849,0
1770726032.644497476,1.1.1.1,1.1.10.10,66,0.000040,0.041856,-0.041856,0
1770726033.001835753,1.1.10.10,1.1.2.1,66,0.000032,0.000008,-0.000008,0
1770726033.052349706,1.1.2.1,1.1.10.10,66,0.000053,0.000022,0.000022,0
1770726033.600797832,1.1.10.10,1.1.1.1,66,0.000065,0.000011,0.000011,0
1770726033.647287470,1.1.1.1,1.1.10.10,66,0.000085,0.000020,0.000020,0
1770726034.001496703,1.1.10.10,1.1.2.1,66,0.000044,0.000041,-0.000041,0
1770726034.049677567,1.1.2.1,1.1.10.10,66,0.000069,0.000024,0.000024,0
1770726034.601229450,1.1.10.10,1.1.1.1,66,0.000122,0.000053,0.000053,0
1770726034.651659620,1.1.1.1,1.1.10.10,66,0.000075,0.000047,-0.000047,0
1770726035.002174562,1.1.10.10,1.1.2.1,66,0.000058,0.000016,-0.000016,0
1770726035.077987470,1.1.2.1,1.1.10.10,66,0.000118,0.000060,0.000060,0
1770726035.605235904,1.1.10.10,1.1.1.1,66,0.000138,0.000019,0.000019,0
1770726035.659391797,1.1.1.1,1.1.10.10,66,0.000082,0.000056,-0.000056,0
1770726036.002877564,1.1.10.10,1.1.2.1,66,0.000117,0.000035,0.000035,0
1770726036.051183295,1.1.2.1,1.1.10.10,66,0.000156,0.000039,0.000039,0
1770726036.603472213,1.1.10.10,1.1.1.1,66,0.000051,0.000105,-0.000105,0
1770726036.653505497,1.1.1.1,1.1.10.10,66,0.000045,0.000006,-0.000006,0
1770726037.003653911,1.1.10.10,1.1.2.1,66,0.000094,0.000049,0.000049,0
1770726037.052935453,1.1.2.1,1.1.10.10,66,0.000075,0.000019,-0.000019,0
1770726037.602895921,1.1.10.10,1.1.1.1,66,0.000042,0.000032,-0.000032,0
1770726037.645087759,1.1.1.1,1.1.10.10,66,0.000122,0.000079,0.000079,0
1770726038.003495559,1.1.10.10,1.1.2.1,66,0.000043,0.000078,-0.000078,0
1770726038.048059797,1.1.2.1,1.1.10.10,66,0.000106,0.000063,0.000063,0
1770726038.603072966,1.1.10.10,1.1.1.1,66,0.000073,0.000033,-0.000033,0
1770726038.656604055,1.1.1.1,1.1.10.10,66,0.000051,0.000022,-0.000022,0
1770726039.003549489,1.1.10.10,1.1.2.1,66,0.000103,0.000052,0.000052,0
1770726039.059396866,1.1.2.1,1.1.10.10,66,0.000099,0.000004,-0.000004,0
1770726039.602924348,1.1.10.10,1.1.1.1,66,0.000033,0.000066,-0.000066,0
1770726039.650073733,1.1.1.1,1.1.10.10,66,0.000121,0.000088,0.000088,0
1770726040.003997697,1.1.10.10,1.1.2.1,66,0.000043,0.000079,-0.000079,0
1770726040.057939601,1.1.2.1,1.1.10.10,66,0.000046,0.000003,0.000003,0
1770726040.602845975,1.1.10.10,1.1.1.1,66,0.000034,0.000012,-0.000012,0
1770726040.705303572,1.1.1.1,1.1.10.10,66,0.000100,0.000066,0.000066,0
