timestamp,src_ip,dst_ip,frame_len,latency,jitter,ipdv,packet_loss
1770724612.815399584,1.1.1.1,1.1.10.10,66,0.000074,0.000041,0.000041,0
1770724613.232685837,1.1.10.10,1.1.2.1,66,0.000071,0.000003,-0.000003,0
1770724613.276687722,1.1.2.1,1.1.10.10,66,0.000044,0.000027,-0.000027,0
1770724613.773597245,1.1.10.10,1.1.1.1,66,0.000105,0.000061,0.000061,0
1770724613.813896132,1.1.1.1,1.1.10.10,66,0.000044,0.000060,-0.000060,0
1770724614.231903230,1.1.10.10,1.1.2.1,66,0.000063,0.000019,0.000019,0
1770724614.279542763,1.1.2.1,1.1.10.10,66,0.000041,0.000022,-0.000022,0
1770724614.774326416,1.1.10.10,1.1.1.1,66,0.000084,0.000043,0.000043,0
1770724614.837485830,1.1.1.1,1.1.10.10,66,0.000043,0.000041,-0.000041,0
1770724615.233141905,1.1.10.10,1.1.2.1,66,0.000071,0.000028,0.000028,0
1770724615.273487601,1.1.2.1,1.1.10.10,66,0.000045,0.000027,-0.000027,0
1770724615.774210460,1.1.10.10,1.1.1.1,66,0.000098,0.000053,0.000053,0
1770724615.813874296,1.1.1.1,1.1.10.10,66,0.000090,0.000008,-0.000008,0
1770724616.234004468,1.1.10.10,1.1.2.1,66,0.000052,0.000038,-0.000038,0
1770724616.276926856,1.1.2.1,1.1.10.10,66,0.000050,0.000002,-0.000002,0
1770724616.731158906,1.1.1.1,1.1.10.10,66,0.000111,0.000061,0.000061,0
1770724616.744011224,1.1.10.10,1.1.1.1,72,0.012674,0.012563,0.012563,0
1770724616.774411258,1.1.1.1,1.1.10.10,153,0.030400,0.017726,0.017726,0
1770724616.802098095,1.1.10.10,1.1.1.1,72,0.027687,0.002713,-0.002713,0
1770724616.842928907,1.1.1.1,1.1.10.10,66,0.040831,0.013144,0.013144,0
1770724617.234132554,1.1.10.10,1.1.2.1,66,0.000151,0.040680,-0.040680,0
1770724617.273877125,1.1.2.1,1.1.10.10,66,0.000045,0.000106,-0.000106,0
1770724617.812086331,1.1.10.10,1.1.1.1,72,0.037413,0.037368,0.037368,0
1770724617.812127194,1.1.1.1,1.1.10.10,66,0.000041,0.037372,-0.037372,0
1770724618.276136682,1.1.10.10,1.1.2.1,66,0.041204,0.041163,0.041163,0
1770724618.282180779,1.1.2.1,1.1.10.10,66,0.000044,0.041160,-0.041160,0
1770724618.815889244,1.1.10.10,1.1.1.1,66,0.040490,0.040446,0.040446,0
1770724618.817495253,1.1.1.1,1.1.10.10,66,0.000034,0.040456,-0.040456,0
1770724619.235130154,1.1.10.10,1.1.2.1,66,0.000077,0.000043,0.000043,0
1770724619.274970462,1.1.2.1,1.1.10.10,66,0.000054,0.000023,-0.000023,0
1770724619.774656895,1.1.10.10,1.1.1.1,66,0.000056,0.000002,0.000002,0
1770724619.816700559,1.1.1.1,1.1.10.10,66,0.000072,0.000016,0.000016,0
1770724620.235040672,1.1.10.10,1.1.2.1,66,0.000046,0.000025,-0.000025,0
1770724620.291737762,1.1.2.1,1.1.10.10,66,0.000067,0.000020,0.000020,0
1770724620.774770244,1.1.10.10,1.1.1.1,66,0.000047,0.000020,-0.000020,0
1770724620.834180974,1.1.1.1,1.1.10.10,66,0.000145,0.000098,0.000098,0
1770724621.220424196,1.1.2.1,1.1.10.10,66,0.000061,0.000084,-0.000084,0
1770724621.220520170,1.1.10.10,1.1.2.1,66,0.000028,0.000033,-0.000033,0
1770724621.235028006,1.1.2.1,1.1.10.10,153,0.010117,0.010088,0.010088,0
1770724621.269503036,1.1.10.10,1.1.2.1,72,0.034475,0.024358,0.024358,0
1770724621.309965744,1.1.2.1,1.1.10.10,66,0.040463,0.005988,0.005988,0
1770724621.775727083,1.1.10.10,1.1.1.1,66,0.000098,0.040364,-0.040364,0
1770724621.817483330,1.1.1.1,1.1.10.10,66,0.000058,0.000040,-0.000040,0
1770724622.220725183,1.1.2.1,1.1.10.10,66,0.000067,0.000009,0.000009,0
1770724622.228611579,1.1.10.10,1.1.2.1,72,0.006877,0.006810,0.006810,0
1770724622.235998343,1.1.2.1,1.1.10.10,153,0.007387,0.000510,0.000510,0
1770724622.265521589,1.1.10.10,1.1.2.1,72,0.029523,0.022136,0.022136,0
1770724622.305899440,1.1.2.1,1.1.10.10,66,0.040378,0.010855,0.010855,0
1770724622.775652943,1.1.10.10,1.1.1.1,66,0.000043,0.040335,-0.040335,0
1770724622.816827829,1.1.1.1,1.1.10.10,66,0.000059,0.000016,0.000016,0
1770724623.272651210,1.1.10.10,1.1.2.1,72,0.036232,0.036173,0.036173,0
1770724623.272694086,1.1.2.1,1.1.10.10,66,0.000043,0.036189,-0.036189,0
1770724623.776868267,1.1.10.10,1.1.1.1,66,0.000081,0.000038,0.000038,0
1770724623.824262532,1.1.1.1,1.1.10.10,66,0.000053,0.000028,-0.000028,0
1770724624.277086187,1.1.10.10,1.1.2.1,66,0.040548,0.040495,0.040495,0
1770724624.281019121,1.1.2.1,1.1.10.10,66,0.000043,0.040505,-0.040505,0
1770724624.776981300,1.1.10.10,1.1.1.1,66,0.000046,0.000003,0.000003,0
1770724624.823044941,1.1.1.1,1.1.10.10,66,0.000056,0.000010,0.000010,0
1770724625.236720472,1.1.10.10,1.1.2.1,66,0.000057,0.000001,0.000001,0
1770724625.275653009,1.1.2.1,1.1.10.10,66,0.000048,0.000009,-0.000009,0
1770724625.776744748,1.1.10.10,1.1.1.1,66,0.000050,0.000002,0.000002,0
1770724625.819813934,1.1.1.1,1.1.10.10,66,0.000041,0.000009,-0.000009,0
1770724626.277898614,1.1.10.10,1.1.2.1,66,0.040861,0.040820,0.040820,0
1770724626.298279029,1.1.2.1,1.1.10.10,66,0.000122,0.040738,-0.040738,0
1770724626.777637309,1.1.10.10,1.1.1.1,66,0.000042,0.000080,-0.000080,0
1770724626.815761915,1.1.1.1,1.1.10.10,66,0.000044,0.000002,0.000002,0
1770724627.222158859,1.1.2.1,1.1.10.10,66,0.000151,0.000107,0.000107,0
1770724627.222478852,1.1.10.10,1.1.2.1,66,0.000107,0.000044,-0.000044,0
1770724627.238285161,1.1.10.10,1.1.2.1,66,0.000040,0.000066,-0.000066,0
1770724627.281014672,1.1.2.1,1.1.10.10,66,0.041033,0.040993,0.040993,0
1770724627.295612887,1.1.2.1,1.1.10.10,66,0.000324,0.040710,-0.040710,0
1770724627.819095291,1.1.10.10,1.1.1.1,66,0.040628,0.040304,0.040304,0
1770724627.822602732,1.1.1.1,1.1.10.10,66,0.000112,0.040516,-0.040516,0
1770724628.266732724,1.1.10.10,1.1.2.1,72,0.028136,0.028024,0.028024,0
1770724628.266775228,1.1.2.1,1.1.10.10,66,0.000043,0.028093,-0.028093,0
1770724628.778923092,1.1.10.10,1.1.1.1,66,0.000122,0.000079,0.000079,0
1770724628.837658479,1.1.1.1,1.1.10.10,66,0.000061,0.000061,-0.000061,0
1770724629.276292249,1.1.10.10,1.1.2.1,72,0.037510,0.037448,0.037448,0
1770724629.276338599,1.1.2.1,1.1.10.10,66,0.000046,0.037463,-0.037463,0
1770724629.778953678,1.1.10.10,1.1.1.1,66,0.000055,0.000008,0.000008,0
1770724629.819502588,1.1.1.1,1.1.10.10,66,0.000056,0.000001,0.000001,0
1770724630.222597384,1.1.2.1,1.1.10.10,66,0.000087,0.000031,0.000031,0
1770724630.232759095,1.1.10.10,1.1.2.1,72,0.010044,0.009957,0.009957,0
1770724630.239993826,1.1.2.1,1.1.10.10,153,0.007235,0.002809,-0.002809,0
1770724630.264370248,1.1.10.10,1.1.2.1,72,0.024376,0.017142,0.017142,0
1770724630.304993620,1.1.2.1,1.1.10.10,66,0.040623,0.016247,0.016247,0
1770724630.779625693,1.1.10.10,1.1.1.1,66,0.000196,0.040427,-0.040427,0
1770724630.835155025,1.1.1.1,1.1.10.10,66,0.000049,0.000147,-0.000147,0
1770724631.280857735,1.1.10.10,1.1.2.1,66,0.040686,0.040637,0.040637,0
1770724631.294558837,1.1.2.1,1.1.10.10,66,0.000123,0.040562,-0.040562,0
1770724631.780216400,1.1.10.10,1.1.1.1,66,0.000117,0.000006,-0.000006,0
1770724631.817098221,1.1.1.1,1.1.10.10,66,0.000045,0.000073,-0.000073,0
1770724632.240169186,1.1.10.10,1.1.2.1,66,0.000052,0.000007,0.000007,0
1770724632.290806739,1.1.2.1,1.1.10.10,66,0.000064,0.000012,0.000012,0
1770724632.820056559,1.1.10.10,1.1.1.1,66,0.040435,0.040372,0.040372,0
1770724632.825452037,1.1.1.1,1.1.10.10,66,0.000065,0.040371,-0.040371,0
1770724633.240626925,1.1.10.10,1.1.2.1,66,0.000106,0.000041,0.000041,0
1770724633.283658817,1.1.2.1,1.1.10.10,66,0.000053,0.000053,-0.000053,0
1770724633.780019672,1.1.10.10,1.1.1.1,66,0.000059,0.000006,0.000006,0
1770724633.824846730,1.1.1.1,1.1.10.10,66,0.000061,0.000002,0.000002,0
1770724634.240351579,1.1.10.10,1.1.2.1,66,0.000060,0.000002,-0.000002,0
1770724634.284723775,1.1.2.1,1.1.10.10,66,0.000062,0.000002,0.000002,0
1770724634.781328837,1.1.10.10,1.1.1.1,66,0.000033,0.000029,-0.000029,0
1770724634.829876209,1.1.1.1,1.1.10.10,66,0.000072,0.000039,0.000039,0
1770724635.241131493,1.1.10.10,1.1.2.1,66,0.000054,0.000019,-0.000019,0
1770724635.281714560,1.1.2.1,1.1.10.10,66,0.000066,0.000013,0.000013,0
1770724635.781072398,1.1.10.10,1.1.1.1,66,0.000045,0.000021,-0.000021,0
1770724635.830549897,1.1.1.1,1.1.10.10,66,0.000104,0.000059,0.000059,0
1770724636.241724832,1.1.10.10,1.1.2.1,66,0.000105,0.000001,0.000001,0
1770724636.286891263,1.1.2.1,1.1.10.10,66,0.000085,0.000020,-0.000020,0
1770724636.781602376,1.1.10.10,1.1.1.1,66,0.000031,0.000053,-0.000053,0
1770724636.821612831,1.1.1.1,1.1.10.10,66,0.000082,0.000051,0.000051,0
1770724637.241608377,1.1.10.10,1.1.2.1,66,0.000041,0.000041,-0.000041,0
1770724637.312904859,1.1.2.1,1.1.10.10,66,0.000126,0.000084,0.000084,0
1770724637.782251083,1.1.10.10,1.1.1.1,66,0.000033,0.000093,-0.000093,0
1770724637.812425437,1.1.1.1,1.1.10.10,66,0.000057,0.000024,0.000024,0
1770724638.242180608,1.1.10.10,1.1.2.1,66,0.000097,0.000040,0.000040,0
1770724638.304224305,1.1.2.1,1.1.10.10,66,0.000129,0.000032,0.000032,0
1770724638.823074246,1.1.10.10,1.1.1.1,66,0.040622,0.040493,0.040493,0
1770724638.849399780,1.1.1.1,1.1.10.10,66,0.000102,0.040520,-0.040520,0
1770724639.242784588,1.1.10.10,1.1.2.1,66,0.000074,0.000029,-0.000029,0
1770724639.284812835,1.1.2.1,1.1.10.10,66,0.000044,0.000030,-0.000030,0
1770724639.782180798,1.1.10.10,1.1.1.1,66,0.000052,0.000009,0.000009,0
1770724639.824256813,1.1.1.1,1.1.10.10,66,0.000045,0.000007,-0.000007,0
1770724640.242167642,1.1.10.10,1.1.2.1,66,0.000042,0.000004,-0.000004,0
1770724640.284649432,1.1.2.1,1.1.10.10,66,0.000045,0.000003,0.000003,0
1770724640.782632392,1.1.10.10,1.1.1.1,66,0.000034,0.000010,-0.000010,0
1770724640.833984623,1.1.1.1,1.1.10.10,66,0.000045,0.000011,0.000011,0
1770724641.243288765,1.1.10.10,1.1.2.1,66,0.000085,0.000040,0.000040,0
1770724641.286916010,1.1.2.1,1.1.10.10,66,0.000076,0.000009,-0.000009,0
1770724641.783664237,1.1.10.10,1.1.1.1,66,0.000094,0.000018,0.000018,0
1770724641.826188761,1.1.1.1,1.1.10.10,66,0.000040,0.000053,-0.000053,0
1770724642.243548887,1.1.10.10,1.1.2.1,66,0.000063,0.000023,0.000023,0
1770724642.286428054,1.1.2.1,1.1.10.10,66,0.000044,0.000019,-0.000019,0
1770724642.783327408,1.1.10.10,1.1.1.1,66,0.000048,0.000004,0.000004,0
1770724642.827213875,1.1.1.1,1.1.10.10,66,0.000053,0.000004,0.000004,0
1770724643.243959926,1.1.10.10,1.1.2.1,66,0.000055,0.000003,0.000003,0
1770724643.286038694,1.1.2.1,1.1.10.10,66,0.000043,0.000012,-0.000012,0
1770724643.783663069,1.1.10.10,1.1.1.1,66,0.000052,0.000009,0.000009,0
1770724643.822571691,1.1.1.1,1.1.10.10,66,0.000061,0.000009,0.000009,0
1770724644.244413795,1.1.10.10,1.1.2.1,66,0.000040,0.000021,-0.000021,0
1770724644.293508086,1.1.2.1,1.1.10.10,66,0.000049,0.000009,0.000009,0
1770724644.824856066,1.1.10.10,1.1.1.1,66,0.041459,0.041411,0.041411,0
1770724644.833526041,1.1.1.1,1.1.10.10,66,0.000086,0.041374,-0.041374,0
1770724645.244368599,1.1.10.10,1.1.2.1,66,0.000056,0.000030,-0.000030,0
1770724645.278555709,1.1.2.1,1.1.10.10,66,0.000041,0.000015,-0.000015,0
1770724645.783999062,1.1.10.10,1.1.1.1,66,0.000082,0.000041,0.000041,0
1770724645.826331591,1.1.1.1,1.1.10.10,66,0.000063,0.000019,-0.000019,0
1770724646.286925757,1.1.10.10,1.1.2.1,66,0.042028,0.041965,0.041965,0
1770724646.321351577,1.1.2.1,1.1.10.10,66,0.000084,0.041945,-0.041945,0
1770724646.784683175,1.1.10.10,1.1.1.1,66,0.000065,0.000019,-0.000019,0
1770724646.832540587,1.1.1.1,1.1.10.10,66,0.000078,0.000013,0.000013,0
1770724647.244765570,1.1.10.10,1.1.2.1,66,0.000048,0.000030,-0.000030,0
1770724647.287537715,1.1.2.1,1.1.10.10,66,0.000049,0.000001,0.000001,0
1770724647.785498418,1.1.10.10,1.1.1.1,66,0.000095,0.000046,0.000046,0
1770724647.838078901,1.1.1.1,1.1.10.10,66,0.000068,0.000027,-0.000027,0
1770724648.245288431,1.1.10.10,1.1.2.1,66,0.000094,0.000025,0.000025,0
1770724648.295766599,1.1.2.1,1.1.10.10,66,0.000046,0.000048,-0.000048,0
1770724648.786323022,1.1.10.10,1.1.1.1,66,0.000054,0.000008,0.000008,0
1770724648.826552286,1.1.1.1,1.1.10.10,66,0.000074,0.000020,0.000020,0
1770724649.244945823,1.1.10.10,1.1.2.1,66,0.000032,0.000042,-0.000042,0
1770724649.286431984,1.1.2.1,1.1.10.10,66,0.000083,0.000052,0.000052,0
1770724649.786429021,1.1.10.10,1.1.1.1,66,0.000054,0.000029,-0.000029,0
1770724649.834664703,1.1.1.1,1.1.10.10,66,0.000046,0.000008,-0.000008,0
1770724650.245990252,1.1.10.10,1.1.2.1,66,0.000071,0.000025,0.000025,0
1770724650.294093356,1.1.2.1,1.1.10.10,66,0.000066,0.000005,-0.000005,0
1770724650.786527260,1.1.10.10,1.1.1.1,66,0.000053,0.000013,-0.000013,0
1770724650.836737505,1.1.1.1,1.1.10.10,66,0.000043,0.000010,-0.000010,0
1770724651.245936625,1.1.10.10,1.1.2.1,66,0.000047,0.000004,0.000004,0
1770724651.286856549,1.1.2.1,1.1.10.10,66,0.000125,0.000078,0.000078,0
1770724651.787573141,1.1.10.10,1.1.1.1,66,0.000040,0.000085,-0.000085,0
1770724651.823812933,1.1.1.1,1.1.10.10,66,0.000101,0.000061,0.000061,0
1770724652.246397150,1.1.10.10,1.1.2.1,66,0.000050,0.000051,-0.000051,0
1770724652.298839135,1.1.2.1,1.1.10.10,66,0.000059,0.000009,0.000009,0
1770724652.827851639,1.1.10.10,1.1.1.1,66,0.040418,0.040359,0.040359,0
1770724652.834469948,1.1.1.1,1.1.10.10,66,0.000065,0.040353,-0.040353,0
1770724653.246675135,1.1.10.10,1.1.2.1,66,0.000063,0.000003,-0.000003,0
1770724653.283661624,1.1.2.1,1.1.10.10,66,0.000098,0.000035,0.000035,0
1770724653.787284676,1.1.10.10,1.1.1.1,66,0.000105,0.000007,0.000007,0
1770724653.837336176,1.1.1.1,1.1.10.10,66,0.000059,0.000045,-0.000045,0
1770724654.286858874,1.1.10.10,1.1.2.1,72,0.039904,0.039845,0.039845,0
1770724654.286906264,1.1.2.1,1.1.10.10,66,0.000047,0.039857,-0.039857,0
1770724654.788064560,1.1.10.10,1.1.1.1,66,0.000058,0.000011,0.000011,0
1770724654.833078280,1.1.1.1,1.1.10.10,66,0.000082,0.000024,0.000024,0
1770724655.286884405,1.1.10.10,1.1.2.1,66,0.040362,0.040280,0.040280,0
1770724655.287582924,1.1.2.1,1.1.10.10,66,0.000031,0.040331,-0.040331,0
1770724655.788235826,1.1.10.10,1.1.1.1,66,0.000100,0.000070,0.000070,0
1770724655.825780217,1.1.1.1,1.1.10.10,66,0.000041,0.000059,-0.000059,0
1770724656.246635059,1.1.10.10,1.1.2.1,66,0.000084,0.000043,0.000043,0
1770724656.291746444,1.1.2.1,1.1.10.10,66,0.000177,0.000093,0.000093,0
1770724656.829831241,1.1.10.10,1.1.1.1,72,0.040964,0.040787,0.040787,0
1770724656.829880687,1.1.1.1,1.1.10.10,66,0.000049,0.040915,-0.040915,0
1770724657.247553509,1.1.10.10,1.1.2.1,66,0.000053,0.000003,0.000003,0
1770724657.290103334,1.1.2.1,1.1.10.10,66,0.000117,0.000064,0.000064,0
1770724657.829874279,1.1.10.10,1.1.1.1,66,0.040584,0.040467,0.040467,0
1770724657.833958212,1.1.1.1,1.1.10.10,66,0.000050,0.040534,-0.040534,0
1770724658.247282364,1.1.10.10,1.1.2.1,66,0.000054,0.000004,0.000004,0
1770724658.287457021,1.1.2.1,1.1.10.10,66,0.000045,0.000010,-0.000010,0
1770724658.732065321,1.1.1.1,1.1.10.10,66,0.000256,0.000211,0.000211,0
1770724658.732614690,1.1.10.10,1.1.1.1,66,0.000053,0.000202,-0.000202,0
1770724658.788674944,1.1.1.1,1.1.10.10,153,0.039221,0.039167,0.039167,0
1770724658.828845102,1.1.10.10,1.1.1.1,66,0.040170,0.000949,0.000949,0
1770724658.875910799,1.1.1.1,1.1.10.10,66,0.040991,0.000821,0.000821,0
1770724659.247669995,1.1.10.10,1.1.2.1,66,0.000035,0.040956,-0.040956,0
1770724659.286061623,1.1.2.1,1.1.10.10,66,0.000075,0.000040,0.000040,0
1770724659.789881113,1.1.10.10,1.1.1.1,66,0.000154,0.000079,0.000079,0
1770724659.836581467,1.1.1.1,1.1.10.10,66,0.000049,0.000105,-0.000105,0
1770724660.287876619,1.1.10.10,1.1.2.1,66,0.040167,0.040119,0.040119,0
1770724660.293116380,1.1.2.1,1.1.10.10,66,0.000063,0.040104,-0.040104,0
1770724660.789792360,1.1.10.10,1.1.1.1,66,0.000055,0.000008,-0.000008,0
1770724660.832057538,1.1.1.1,1.1.10.10,66,0.000052,0.000003,-0.000003,0
1770724661.248434226,1.1.10.10,1.1.2.1,66,0.000032,0.000020,-0.000020,0
1770724661.287280612,1.1.2.1,1.1.10.10,66,0.000048,0.000016,0.000016,0
1770724661.790839023,1.1.10.10,1.1.1.1,66,0.000119,0.000070,0.000070,0
1770724661.839265943,1.1.1.1,1.1.10.10,66,0.000073,0.000046,-0.000046,0
1770724662.287041626,1.1.10.10,1.1.2.1,72,0.038563,0.038490,0.038490,0
