timestamp,src_ip,dst_ip,frame_len,latency,jitter,ipdv,packet_loss
1770741153.020943308,1.1.10.10,1.1.2.1,66,0.040930,0.040886,0.040886,0
1770741153.023756330,1.1.2.1,1.1.10.10,66,0.000076,0.040855,-0.040855,0
1770741153.560464209,1.1.10.10,1.1.1.1,72,0.039358,0.039282,0.039282,0
1770741153.560524989,1.1.1.1,1.1.10.10,66,0.000061,0.039297,-0.039297,0
1770741153.980296462,1.1.10.10,1.1.2.1,66,0.000108,0.000047,0.000047,0
1770741154.028629505,1.1.2.1,1.1.10.10,66,0.000064,0.000044,-0.000044,0
1770741154.563052095,1.1.10.10,1.1.1.1,66,0.041439,0.041375,0.041375,0
1770741154.564322258,1.1.1.1,1.1.10.10,66,0.000057,0.041382,-0.041382,0
1770741154.980598118,1.1.10.10,1.1.2.1,66,0.000040,0.000017,-0.000017,0
1770741155.023145711,1.1.2.1,1.1.10.10,66,0.000045,0.000005,0.000005,0
1770741155.522651373,1.1.10.10,1.1.1.1,66,0.000076,0.000031,0.000031,0
1770741155.564046817,1.1.1.1,1.1.10.10,66,0.000054,0.000022,-0.000022,0
1770741155.981137819,1.1.10.10,1.1.2.1,66,0.000057,0.000004,0.000004,0
1770741156.023395637,1.1.2.1,1.1.10.10,66,0.000062,0.000005,0.000005,0
1770741156.522785235,1.1.10.10,1.1.1.1,66,0.000038,0.000024,-0.000024,0
1770741156.560856539,1.1.1.1,1.1.10.10,66,0.000044,0.000005,0.000005,0
1770741156.980686543,1.1.10.10,1.1.2.1,66,0.000038,0.000006,-0.000006,0
1770741157.022520178,1.1.2.1,1.1.10.10,66,0.000053,0.000015,0.000015,0
1770741157.564037721,1.1.10.10,1.1.1.1,66,0.040600,0.040547,0.040547,0
1770741157.579303221,1.1.1.1,1.1.10.10,66,0.000054,0.040545,-0.040545,0
1770741157.980689900,1.1.10.10,1.1.2.1,66,0.000094,0.000039,0.000039,0
1770741158.044496754,1.1.2.1,1.1.10.10,66,0.000064,0.000029,-0.000029,0
1770741158.523642040,1.1.10.10,1.1.1.1,66,0.000040,0.000025,-0.000025,0
1770741158.605449555,1.1.1.1,1.1.10.10,66,0.000072,0.000033,0.000033,0
1770741158.980992818,1.1.10.10,1.1.2.1,66,0.000106,0.000034,0.000034,0
1770741159.052113215,1.1.2.1,1.1.10.10,66,0.000269,0.000162,0.000162,0
1770741159.524282921,1.1.10.10,1.1.1.1,66,0.000037,0.000232,-0.000232,0
1770741159.556777662,1.1.1.1,1.1.10.10,66,0.000129,0.000092,0.000092,0
1770741159.982048763,1.1.10.10,1.1.2.1,66,0.000062,0.000067,-0.000067,0
1770741160.068691060,1.1.2.1,1.1.10.10,66,0.000098,0.000035,0.000035,0
1770741160.566309401,1.1.10.10,1.1.1.1,66,0.041202,0.041105,0.041105,0
1770741160.613109715,1.1.1.1,1.1.10.10,66,0.000080,0.041123,-0.041123,0
1770741160.982132715,1.1.10.10,1.1.2.1,66,0.000024,0.000056,-0.000056,0
1770741161.008515232,1.1.2.1,1.1.10.10,66,0.000045,0.000021,0.000021,0
1770741161.524491941,1.1.10.10,1.1.1.1,66,0.000057,0.000012,0.000012,0
1770741161.574209330,1.1.1.1,1.1.10.10,66,0.000049,0.000008,-0.000008,0
1770741162.022965271,1.1.10.10,1.1.2.1,66,0.040519,0.040470,0.040470,0
1770741162.042822638,1.1.2.1,1.1.10.10,66,0.000081,0.040438,-0.040438,0
1770741162.524711928,1.1.10.10,1.1.1.1,66,0.000067,0.000014,-0.000014,0
1770741162.559537446,1.1.1.1,1.1.10.10,66,0.000045,0.000022,-0.000022,0
1770741162.983576049,1.1.10.10,1.1.2.1,66,0.000066,0.000022,0.000022,0
1770741163.025387069,1.1.2.1,1.1.10.10,66,0.000046,0.000021,-0.000021,0
1770741163.565972479,1.1.10.10,1.1.1.1,66,0.040968,0.040922,0.040922,0
1770741163.571640853,1.1.1.1,1.1.10.10,66,0.000041,0.040927,-0.040927,0
1770741163.984124005,1.1.10.10,1.1.2.1,66,0.000061,0.000020,0.000020,0
1770741164.024117769,1.1.2.1,1.1.10.10,66,0.000105,0.000044,0.000044,0
1770741164.525407751,1.1.10.10,1.1.1.1,66,0.000069,0.000036,-0.000036,0
1770741164.562547345,1.1.1.1,1.1.10.10,66,0.000195,0.000126,0.000126,0
1770741164.984964755,1.1.10.10,1.1.2.1,66,0.000432,0.000237,0.000237,0
1770741165.034398363,1.1.2.1,1.1.10.10,66,0.000055,0.000377,-0.000377,0
1770741165.567029634,1.1.10.10,1.1.1.1,66,0.040829,0.040775,0.040775,0
1770741165.569485886,1.1.1.1,1.1.10.10,66,0.000040,0.040790,-0.040790,0
1770741165.985400997,1.1.10.10,1.1.2.1,66,0.000108,0.000068,0.000068,0
1770741166.030497180,1.1.2.1,1.1.10.10,66,0.000125,0.000017,0.000017,0
1770741166.527552288,1.1.10.10,1.1.1.1,66,0.000100,0.000025,-0.000025,0
1770741166.575527515,1.1.1.1,1.1.10.10,66,0.000044,0.000056,-0.000056,0
1770741166.984835224,1.1.10.10,1.1.2.1,66,0.000058,0.000014,0.000014,0
1770741167.022454967,1.1.2.1,1.1.10.10,66,0.000043,0.000015,-0.000015,0
1770741167.527534154,1.1.10.10,1.1.1.1,66,0.000076,0.000033,0.000033,0
1770741167.557286230,1.1.1.1,1.1.10.10,66,0.000050,0.000027,-0.000027,0
1770741168.021580364,1.1.10.10,1.1.2.1,72,0.036479,0.036430,0.036430,0
1770741168.021623086,1.1.2.1,1.1.10.10,66,0.000043,0.036436,-0.036436,0
1770741168.564024739,1.1.10.10,1.1.1.1,72,0.037049,0.037007,0.037007,0
1770741168.564068912,1.1.1.1,1.1.10.10,66,0.000044,0.037005,-0.037005,0
1770741169.026083785,1.1.10.10,1.1.2.1,66,0.040934,0.040890,0.040890,0
1770741169.038979284,1.1.2.1,1.1.10.10,66,0.000042,0.040892,-0.040892,0
1770741169.569024222,1.1.10.10,1.1.1.1,66,0.040749,0.040706,0.040706,0
1770741169.569440644,1.1.1.1,1.1.10.10,66,0.000049,0.040699,-0.040699,0
